Date,City,Highest AQI,Rounded AQI
2023-03-02,Wollongong,15.84,16
2023-03-02,Launceston,6.6000000000000005,7
2023-03-02,Darwin,30.360000000000003,30
2023-03-02,Canberra,21.12,21
2023-03-02,Brisbane,80.66666666666667,81
2023-03-02,Adelaide,17.16,17
2023-03-02,Hobart,6.6000000000000005,7
2023-03-03,Wollongong,18.48,18
2023-03-03,Sydney,21.12,21
2023-03-03,Perth,9.850746268656716,10
2023-03-03,Newcastle,23.76,24
2023-03-03,Melbourne,30.360000000000003,30
2023-03-03,Launceston,6.6000000000000005,7
2023-03-03,Darwin,25.08,25
2023-03-03,Canberra,19.8,20
2023-03-03,Brisbane,79.2,79
2023-03-03,Adelaide,11.88,12
2023-03-03,Hobart,11.88,12
2023-03-04,Wollongong,21.12,21
2023-03-04,Sydney,14.52,15
2023-03-04,Perth,8.865671641791044,9
2023-03-04,Newcastle,19.8,20
2023-03-04,Melbourne,38.28,38
2023-03-04,Darwin,25.08,25
2023-03-04,Hobart,11.88,12
2023-03-04,Adelaide,22.44,22
2023-03-04,Launceston,6.6000000000000005,7
2023-03-04,Canberra,18.48,18
2023-03-04,Brisbane,78.46666666666667,78
2023-03-05,Wollongong,26.4,26
2023-03-05,Sydney,19.8,20
2023-03-05,Newcastle,25.08,25
2023-03-05,Launceston,22.44,22
2023-03-05,Melbourne,43.56,44
2023-03-05,Darwin,22.44,22
2023-03-05,Canberra,34.099999999999994,34
2023-03-05,Brisbane,77.0,77
2023-03-05,Adelaide,22.44,22
2023-03-05,Hobart,11.88,12
2023-03-06,Wollongong,26.4,26
2023-03-06,Sydney,25.08,25
2023-03-06,Newcastle,29.040000000000003,29
2023-03-06,Melbourne,25.08,25
2023-03-06,Launceston,6.6000000000000005,7
2023-03-06,Hobart,6.6000000000000005,7
2023-03-06,Canberra,27.72,28
2023-03-06,Brisbane,77.0,77
2023-03-06,Adelaide,17.16,17
2023-03-06,Darwin,17.05,17
2023-03-07,Wollongong,40.92,41
2023-03-07,Sydney,39.6,40
2023-03-07,Newcastle,38.28,38
2023-03-07,Melbourne,27.72,28
2023-03-07,Launceston,11.88,12
2023-03-07,Darwin,16.5,16
2023-03-07,Canberra,37.400000000000006,37
2023-03-07,Brisbane,77.0,77
2023-03-07,Adelaide,22.44,22
2023-03-07,Hobart,6.6000000000000005,7
2023-03-08,Newcastle,42.24,42
2023-03-08,Sydney,29.040000000000003,29
2023-03-08,Wollongong,30.360000000000003,30
2023-03-08,Perth,10.343283582089551,10
2023-03-08,Melbourne,31.68,32
2023-03-08,Brisbane,79.93333333333334,80
2023-03-08,Hobart,6.6000000000000005,7
2023-03-08,Adelaide,17.16,17
2023-03-08,Launceston,6.6000000000000005,7
2023-03-08,Darwin,19.8,20
2023-03-08,Canberra,36.3,36
2023-03-09,Wollongong,19.8,20
2023-03-09,Sydney,19.8,20
2023-03-09,Perth,11.328358208955224,11
2023-03-09,Newcastle,35.64,36
2023-03-09,Launceston,6.6000000000000005,7
2023-03-09,Melbourne,25.08,25
2023-03-09,Darwin,21.12,21
2023-03-09,Canberra,38.5,38
2023-03-09,Brisbane,86.53333333333333,87
2023-03-09,Adelaide,11.88,12
2023-03-09,Hobart,6.6000000000000005,7
2023-03-10,Newcastle,23.76,24
2023-03-10,Wollongong,21.12,21
2023-03-10,Sydney,27.72,28
2023-03-10,Perth,9.850746268656716,10
2023-03-10,Melbourne,27.72,28
2023-03-10,Brisbane,82.86666666666667,83
2023-03-10,Hobart,6.6000000000000005,7
2023-03-10,Darwin,22.0,22
2023-03-10,Canberra,44.0,44
2023-03-10,Adelaide,17.16,17
2023-03-10,Launceston,6.6000000000000005,7
2023-03-11,Melbourne,26.4,26
2023-03-11,Sydney,34.32,34
2023-03-11,Perth,12.313432835820896,12
2023-03-11,Newcastle,27.72,28
2023-03-11,Launceston,6.6000000000000005,7
2023-03-11,Wollongong,33.0,33
2023-03-11,Darwin,22.0,22
2023-03-11,Canberra,39.6,40
2023-03-11,Brisbane,82.86666666666667,83
2023-03-11,Adelaide,17.16,17
2023-03-11,Hobart,6.6000000000000005,7
2023-03-12,Wollongong,25.08,25
2023-03-12,Sydney,33.0,33
2023-03-12,Perth,9.850746268656716,10
2023-03-12,Newcastle,33.0,33
2023-03-12,Melbourne,21.12,21
2023-03-12,Brisbane,79.2,79
2023-03-12,Hobart,6.6000000000000005,7
2023-03-12,Darwin,22.0,22
2023-03-12,Canberra,47.3,47
2023-03-12,Launceston,6.6000000000000005,7
2023-03-12,Adelaide,11.88,12
2023-03-13,Sydney,26.4,26
2023-03-13,Perth,7.388059701492537,7
2023-03-13,Newcastle,30.360000000000003,30
2023-03-13,Melbourne,25.08,25
2023-03-13,Wollongong,19.8,20
2023-03-13,Launceston,6.6000000000000005,7
2023-03-13,Darwin,23.65,24
2023-03-13,Canberra,25.08,25
2023-03-13,Brisbane,78.46666666666667,78
2023-03-13,Adelaide,17.16,17
2023-03-13,Hobart,6.6000000000000005,7
2023-03-14,Wollongong,14.52,15
2023-03-14,Sydney,22.44,22
2023-03-14,Perth,6.895522388059701,7
2023-03-14,Newcastle,29.040000000000003,29
2023-03-14,Melbourne,34.32,34
2023-03-14,Hobart,11.88,12
2023-03-14,Darwin,17.16,17
2023-03-14,Canberra,48.400000000000006,48
2023-03-14,Brisbane,75.53333333333333,76
2023-03-14,Adelaide,22.44,22
2023-03-14,Launceston,11.88,12
2023-03-15,Wollongong,30.360000000000003,30
2023-03-15,Sydney,30.360000000000003,30
2023-03-15,Perth,6.6000000000000005,7
2023-03-15,Newcastle,33.0,33
2023-03-15,Melbourne,68.64,69
2023-03-15,Launceston,17.16,17
2023-03-15,Darwin,18.7,19
2023-03-15,Canberra,51.7,52
2023-03-15,Brisbane,76.26666666666667,76
2023-03-15,Adelaide,22.44,22
2023-03-15,Hobart,11.88,12
2023-03-16,Sydney,36.96,37
2023-03-16,Perth,6.402985074626866,6
2023-03-16,Newcastle,51.48,51
2023-03-16,Melbourne,39.6,40
2023-03-16,Launceston,6.6000000000000005,7
2023-03-16,Wollongong,33.0,33
2023-03-16,Darwin,18.7,19
2023-03-16,Canberra,53.900000000000006,54
2023-03-16,Brisbane,77.73333333333333,78
2023-03-16,Adelaide,17.16,17
2023-03-16,Hobart,6.6000000000000005,7
2023-03-17,Wollongong,26.4,26
2023-03-17,Sydney,33.0,33
2023-03-17,Perth,23.124812030075187,23
2023-03-17,Newcastle,44.88,45
2023-03-17,Melbourne,34.32,34
2023-03-17,Launceston,6.6000000000000005,7
2023-03-17,Darwin,18.7,19
2023-03-17,Canberra,53.900000000000006,54
2023-03-17,Brisbane,77.73333333333333,78
2023-03-17,Adelaide,22.44,22
2023-03-17,Hobart,6.6000000000000005,7
2023-03-18,Melbourne,39.6,40
2023-03-18,Sydney,35.64,36
2023-03-18,Perth,10.835820895522389,11
2023-03-18,Newcastle,40.92,41
2023-03-18,Launceston,17.16,17
2023-03-18,Wollongong,48.84,49
2023-03-18,Darwin,18.15,18
2023-03-18,Adelaide,33.0,33
2023-03-18,Hobart,6.6000000000000005,7
2023-03-18,Canberra,33.0,33
2023-03-18,Brisbane,74.8,75
2023-03-19,Wollongong,58.08,58
2023-03-19,Sydney,38.28,38
2023-03-19,Perth,10.835820895522389,11
2023-03-19,Newcastle,42.24,42
2023-03-19,Melbourne,23.76,24
2023-03-19,Darwin,18.15,18
2023-03-19,Canberra,42.24,42
2023-03-19,Brisbane,74.06666666666666,74
2023-03-19,Adelaide,17.16,17
2023-03-19,Hobart,6.6000000000000005,7
2023-03-19,Launceston,11.88,12
2023-03-20,Melbourne,25.08,25
2023-03-20,Wollongong,33.0,33
2023-03-20,Sydney,31.68,32
2023-03-20,Perth,11.328358208955224,11
2023-03-20,Newcastle,44.88,45
2023-03-20,Launceston,6.6000000000000005,7
2023-03-20,Darwin,18.7,19
2023-03-20,Canberra,23.76,24
2023-03-20,Brisbane,72.60000000000001,73
2023-03-20,Adelaide,17.16,17
2023-03-20,Hobart,6.6000000000000005,7
2023-03-21,Wollongong,17.16,17
2023-03-21,Sydney,15.84,16
2023-03-21,Perth,9.850746268656716,10
2023-03-21,Newcastle,25.08,25
2023-03-21,Melbourne,27.72,28
2023-03-21,Launceston,6.6000000000000005,7
2023-03-21,Darwin,18.15,18
2023-03-21,Canberra,60.5,60
2023-03-21,Brisbane,71.13333333333333,71
2023-03-21,Adelaide,22.44,22
2023-03-21,Hobart,11.88,12
2023-03-22,Wollongong,17.16,17
2023-03-22,Sydney,21.12,21
2023-03-22,Perth,10.56,11
2023-03-22,Newcastle,25.08,25
2023-03-22,Launceston,11.88,12
2023-03-22,Melbourne,35.64,36
2023-03-22,Darwin,12.1,12
2023-03-22,Canberra,64.9,65
2023-03-22,Brisbane,71.86666666666667,72
2023-03-22,Adelaide,33.0,33
2023-03-22,Hobart,6.6000000000000005,7
2023-03-23,Sydney,21.12,21
2023-03-23,Perth,11.88,12
2023-03-23,Newcastle,22.44,22
2023-03-23,Melbourne,30.360000000000003,30
2023-03-23,Launceston,11.88,12
2023-03-23,Wollongong,25.08,25
2023-03-23,Darwin,13.2,13
2023-03-23,Canberra,25.08,25
2023-03-23,Brisbane,71.13333333333333,71
2023-03-23,Adelaide,33.0,33
2023-03-23,Hobart,11.88,12
2023-03-24,Wollongong,17.16,17
2023-03-24,Sydney,19.8,20
2023-03-24,Perth,11.88,12
2023-03-24,Newcastle,21.12,21
2023-03-24,Melbourne,25.08,25
2023-03-24,Launceston,6.6000000000000005,7
2023-03-24,Darwin,14.3,14
2023-03-24,Canberra,21.12,21
2023-03-24,Brisbane,75.53333333333333,76
2023-03-24,Adelaide,33.0,33
2023-03-24,Hobart,6.6000000000000005,7
2023-03-25,Melbourne,18.48,18
2023-03-25,Sydney,13.2,13
2023-03-25,Perth,17.16,17
2023-03-25,Newcastle,19.8,20
2023-03-25,Launceston,6.6000000000000005,7
2023-03-25,Wollongong,17.16,17
2023-03-25,Darwin,15.4,15
2023-03-25,Adelaide,22.44,22
2023-03-25,Hobart,6.6000000000000005,7
2023-03-25,Canberra,18.48,18
2023-03-25,Brisbane,72.60000000000001,73
2023-03-26,Wollongong,19.8,20
2023-03-26,Sydney,13.2,13
2023-03-26,Perth,12.313432835820896,12
2023-03-26,Newcastle,17.16,17
2023-03-26,Melbourne,30.360000000000003,30
2023-03-26,Darwin,14.85,15
2023-03-26,Canberra,17.16,17
2023-03-26,Brisbane,71.13333333333333,71
2023-03-26,Adelaide,22.44,22
2023-03-26,Hobart,6.6000000000000005,7
2023-03-26,Launceston,6.6000000000000005,7
2023-03-27,Melbourne,39.6,40
2023-03-27,Wollongong,29.040000000000003,29
2023-03-27,Sydney,18.48,18
2023-03-27,Perth,9.35820895522388,9
2023-03-27,Newcastle,22.44,22
2023-03-27,Launceston,11.88,12
2023-03-27,Darwin,15.84,16
2023-03-27,Canberra,29.040000000000003,29
2023-03-27,Brisbane,73.33333333333333,73
2023-03-27,Adelaide,22.44,22
2023-03-27,Hobart,11.88,12
2023-03-28,Wollongong,19.8,20
2023-03-28,Sydney,22.44,22
2023-03-28,Perth,11.82089552238806,12
2023-03-28,Newcastle,33.0,33
2023-03-28,Melbourne,33.0,33
2023-03-28,Launceston,6.6000000000000005,7
2023-03-28,Darwin,17.16,17
2023-03-28,Canberra,21.12,21
2023-03-28,Brisbane,75.53333333333333,76
2023-03-28,Adelaide,26.4,26
2023-03-28,Hobart,11.88,12
2023-03-29,Melbourne,23.76,24
2023-03-29,Sydney,14.52,15
2023-03-29,Perth,12.805970149253731,13
2023-03-29,Newcastle,25.08,25
2023-03-29,Launceston,11.88,12
2023-03-29,Wollongong,14.52,15
2023-03-29,Darwin,17.16,17
2023-03-29,Adelaide,17.16,17
2023-03-29,Hobart,11.88,12
2023-03-29,Canberra,13.2,13
2023-03-29,Brisbane,77.0,77
2023-03-30,Adelaide,17.16,17
2023-03-30,Brisbane,75.53333333333333,76
2023-03-30,Canberra,15.84,16
2023-03-30,Darwin,15.84,16
2023-03-30,Hobart,6.6000000000000005,7
2023-03-30,Launceston,6.6000000000000005,7
2023-03-30,Newcastle,18.48,18
2023-03-30,Perth,11.328358208955224,11
2023-03-30,Sydney,14.52,15
2023-03-30,Wollongong,18.48,18
2023-03-30,Melbourne,19.8,20
2023-03-31,Newcastle,19.8,20
2023-03-31,Sydney,15.84,16
2023-03-31,Perth,7.880597014925373,8
2023-03-31,Wollongong,14.52,15
2023-03-31,Melbourne,22.44,22
2023-03-31,Launceston,6.6000000000000005,7
2023-03-31,Darwin,19.8,20
2023-03-31,Canberra,22.44,22
2023-03-31,Brisbane,74.8,75
2023-03-31,Adelaide,17.16,17
2023-03-31,Hobart,6.6000000000000005,7
2023-04-01,Wollongong,17.16,17
2023-04-01,Sydney,19.8,20
2023-04-01,Perth,7.388059701492537,7
2023-04-01,Newcastle,30.360000000000003,30
2023-04-01,Melbourne,23.76,24
2023-04-01,Hobart,6.6000000000000005,7
2023-04-01,Darwin,17.16,17
2023-04-01,Canberra,25.08,25
2023-04-01,Brisbane,80.66666666666667,81
2023-04-01,Adelaide,17.16,17
2023-04-01,Launceston,6.6000000000000005,7
2023-04-02,Wollongong,17.16,17
2023-04-02,Sydney,13.2,13
2023-04-02,Newcastle,18.48,18
2023-04-02,Melbourne,21.12,21
2023-04-02,Launceston,11.88,12
2023-04-02,Hobart,6.6000000000000005,7
2023-04-02,Canberra,17.16,17
2023-04-02,Adelaide,11.88,12
2023-04-02,Darwin,14.85,15
2023-04-02,Brisbane,70.39999999999999,70
2023-04-03,Newcastle,19.8,20
2023-04-03,Wollongong,15.84,16
2023-04-03,Sydney,14.52,15
2023-04-03,Perth,10.56,11
2023-04-03,Melbourne,31.68,32
2023-04-03,Launceston,11.88,12
2023-04-03,Hobart,6.6000000000000005,7
2023-04-03,Darwin,17.16,17
2023-04-03,Canberra,14.52,15
2023-04-03,Brisbane,71.86666666666667,72
2023-04-03,Adelaide,22.44,22
2023-04-04,Sydney,19.8,20
2023-04-04,Perth,8.865671641791044,9
2023-04-04,Newcastle,19.8,20
2023-04-04,Melbourne,58.08,58
2023-04-04,Wollongong,19.8,20
2023-04-04,Launceston,22.44,22
2023-04-04,Darwin,18.48,18
2023-04-04,Canberra,18.48,18
2023-04-04,Brisbane,68.2,68
2023-04-04,Adelaide,27.72,28
2023-04-04,Hobart,6.6000000000000005,7
2023-04-05,Wollongong,15.84,16
2023-04-05,Sydney,19.8,20
2023-04-05,Perth,7.880597014925373,8
2023-04-05,Newcastle,15.84,16
2023-04-05,Melbourne,66.0,66
2023-04-05,Launceston,33.0,33
2023-04-05,Darwin,19.8,20
2023-04-05,Canberra,21.12,21
2023-04-05,Brisbane,61.6,62
2023-04-05,Adelaide,50.16,50
2023-04-05,Hobart,11.88,12
2023-04-06,Newcastle,21.12,21
2023-04-06,Wollongong,26.4,26
2023-04-06,Sydney,19.8,20
2023-04-06,Perth,9.35820895522388,9
2023-04-06,Melbourne,80.52,81
2023-04-06,Adelaide,44.88,45
2023-04-06,Hobart,22.44,22
2023-04-06,Brisbane,58.30000000000001,58
2023-04-06,Launceston,17.16,17
2023-04-06,Darwin,23.76,24
2023-04-06,Canberra,26.4,26
2023-04-07,Wollongong,21.12,21
2023-04-07,Sydney,18.48,18
2023-04-07,Perth,9.24,9
2023-04-07,Newcastle,15.84,16
2023-04-07,Launceston,27.72,28
2023-04-07,Melbourne,43.56,44
2023-04-07,Darwin,18.15,18
2023-04-07,Canberra,18.48,18
2023-04-07,Brisbane,60.5,60
2023-04-07,Adelaide,27.72,28
2023-04-07,Hobart,39.6,40
2023-04-08,Newcastle,18.48,18
2023-04-08,Wollongong,18.48,18
2023-04-08,Sydney,13.2,13
2023-04-08,Perth,10.343283582089551,10
2023-04-08,Melbourne,34.32,34
2023-04-08,Brisbane,60.5,60
2023-04-08,Hobart,6.6000000000000005,7
2023-04-08,Darwin,17.6,18
2023-04-08,Canberra,14.52,15
2023-04-08,Adelaide,25.08,25
2023-04-08,Launceston,27.72,28
2023-04-09,Melbourne,30.360000000000003,30
2023-04-09,Sydney,13.2,13
2023-04-09,Perth,8.865671641791044,9
2023-04-09,Newcastle,18.48,18
2023-04-09,Launceston,6.6000000000000005,7
2023-04-09,Wollongong,14.52,15
2023-04-09,Darwin,17.6,18
2023-04-09,Canberra,18.15,18
2023-04-09,Brisbane,22.44,22
2023-04-09,Adelaide,11.88,12
2023-04-09,Hobart,6.6000000000000005,7
2023-04-10,Wollongong,21.12,21
2023-04-10,Sydney,17.16,17
2023-04-10,Perth,11.328358208955224,11
2023-04-10,Newcastle,21.12,21
2023-04-10,Melbourne,22.44,22
2023-04-10,Brisbane,62.69999999999999,63
2023-04-10,Hobart,11.88,12
2023-04-10,Darwin,18.7,19
2023-04-10,Canberra,21.12,21
2023-04-10,Launceston,11.88,12
2023-04-10,Adelaide,15.84,16
2023-04-11,Sydney,22.44,22
2023-04-11,Perth,11.328358208955224,11
2023-04-11,Newcastle,26.4,26
2023-04-11,Melbourne,29.040000000000003,29
2023-04-11,Wollongong,17.16,17
2023-04-11,Launceston,6.6000000000000005,7
2023-04-11,Darwin,26.4,26
2023-04-11,Canberra,36.96,37
2023-04-11,Brisbane,23.76,24
2023-04-11,Adelaide,17.16,17
2023-04-11,Hobart,6.6000000000000005,7
2023-04-12,Wollongong,52.8,53
2023-04-12,Sydney,27.72,28
2023-04-12,Perth,5.4179104477611935,5
2023-04-12,Newcastle,33.0,33
2023-04-12,Melbourne,27.72,28
2023-04-12,Hobart,11.88,12
2023-04-12,Darwin,30.360000000000003,30
2023-04-12,Canberra,59.400000000000006,59
2023-04-12,Brisbane,63.80000000000001,64
2023-04-12,Adelaide,39.6,40
2023-04-12,Launceston,6.6000000000000005,7
2023-04-13,Wollongong,17.16,17
2023-04-13,Sydney,19.8,20
2023-04-13,Perth,11.328358208955224,11
2023-04-13,Newcastle,25.08,25
2023-04-13,Melbourne,29.040000000000003,29
2023-04-13,Launceston,6.6000000000000005,7
2023-04-13,Darwin,27.72,28
2023-04-13,Canberra,22.55,23
2023-04-13,Brisbane,27.72,28
2023-04-13,Adelaide,25.08,25
2023-04-13,Hobart,6.6000000000000005,7
2023-04-14,Sydney,13.2,13
2023-04-14,Perth,11.82089552238806,12
2023-04-14,Newcastle,15.84,16
2023-04-14,Melbourne,35.64,36
2023-04-14,Launceston,11.88,12
2023-04-14,Wollongong,15.84,16
2023-04-14,Darwin,21.12,21
2023-04-14,Canberra,23.65,24
2023-04-14,Brisbane,29.040000000000003,29
2023-04-14,Adelaide,22.44,22
2023-04-14,Hobart,11.88,12
2023-04-15,Wollongong,18.48,18
2023-04-15,Sydney,19.8,20
2023-04-15,Perth,6.895522388059701,7
2023-04-15,Newcastle,21.12,21
2023-04-15,Melbourne,34.32,34
2023-04-15,Launceston,11.88,12
2023-04-15,Darwin,50.6,51
2023-04-15,Canberra,29.040000000000003,29
2023-04-15,Brisbane,29.040000000000003,29
2023-04-15,Adelaide,22.44,22
2023-04-15,Hobart,11.88,12
2023-04-16,Melbourne,21.12,21
2023-04-16,Sydney,17.16,17
2023-04-16,Perth,8.373134328358208,8
2023-04-16,Newcastle,21.12,21
2023-04-16,Launceston,6.6000000000000005,7
2023-04-16,Wollongong,21.12,21
2023-04-16,Darwin,53.900000000000006,54
2023-04-16,Adelaide,17.16,17
2023-04-16,Hobart,11.88,12
2023-04-16,Canberra,24.75,25
2023-04-16,Brisbane,60.5,60
2023-04-17,Wollongong,17.16,17
2023-04-17,Sydney,18.48,18
2023-04-17,Perth,8.373134328358208,8
2023-04-17,Newcastle,25.08,25
2023-04-17,Melbourne,26.4,26
2023-04-17,Darwin,18.15,18
2023-04-17,Canberra,33.0,33
2023-04-17,Brisbane,56.1,56
2023-04-17,Adelaide,22.44,22
2023-04-17,Hobart,6.6000000000000005,7
2023-04-17,Launceston,11.88,12
2023-04-18,Melbourne,26.4,26
2023-04-18,Wollongong,27.72,28
2023-04-18,Sydney,22.44,22
2023-04-18,Perth,10.835820895522389,11
2023-04-18,Newcastle,27.72,28
2023-04-18,Launceston,11.88,12
2023-04-18,Darwin,15.95,16
2023-04-18,Canberra,35.64,36
2023-04-18,Brisbane,35.64,36
2023-04-18,Adelaide,22.44,22
2023-04-18,Hobart,11.88,12
2023-04-19,Wollongong,23.76,24
2023-04-19,Sydney,27.72,28
2023-04-19,Perth,10.835820895522389,11
2023-04-19,Newcastle,29.040000000000003,29
2023-04-19,Melbourne,27.72,28
2023-04-19,Launceston,6.6000000000000005,7
2023-04-19,Darwin,39.6,40
2023-04-19,Canberra,40.92,41
2023-04-19,Brisbane,31.68,32
2023-04-19,Adelaide,33.0,33
2023-04-19,Hobart,6.6000000000000005,7
2023-04-20,Newcastle,25.08,25
2023-04-20,Wollongong,27.72,28
2023-04-20,Sydney,25.08,25
2023-04-20,Perth,10.56,11
2023-04-20,Melbourne,33.0,33
2023-04-20,Adelaide,22.44,22
2023-04-20,Hobart,6.6000000000000005,7
2023-04-20,Darwin,31.68,32
2023-04-20,Canberra,31.68,32
2023-04-20,Brisbane,29.040000000000003,29
2023-04-20,Launceston,11.88,12
2023-04-21,Sydney,26.4,26
2023-04-21,Perth,13.2,13
2023-04-21,Newcastle,21.12,21
2023-04-21,Melbourne,31.68,32
2023-04-21,Launceston,6.6000000000000005,7
2023-04-21,Wollongong,22.44,22
2023-04-21,Darwin,21.12,21
2023-04-21,Canberra,33.0,33
2023-04-21,Brisbane,23.76,24
2023-04-21,Adelaide,21.12,21
2023-04-21,Hobart,6.6000000000000005,7
2023-04-22,Wollongong,23.76,24
2023-04-22,Sydney,26.4,26
2023-04-22,Perth,26.4,26
2023-04-22,Newcastle,21.12,21
2023-04-22,Melbourne,29.040000000000003,29
2023-04-22,Launceston,6.6000000000000005,7
2023-04-22,Darwin,21.12,21
2023-04-22,Canberra,56.760000000000005,57
2023-04-22,Brisbane,23.76,24
2023-04-22,Adelaide,22.44,22
2023-04-22,Hobart,6.6000000000000005,7
2023-04-23,Melbourne,38.28,38
2023-04-23,Sydney,31.68,32
2023-04-23,Perth,18.48,18
2023-04-23,Newcastle,25.08,25
2023-04-23,Launceston,11.88,12
2023-04-23,Wollongong,21.12,21
2023-04-23,Darwin,38.28,38
2023-04-23,Adelaide,25.08,25
2023-04-23,Hobart,22.44,22
2023-04-23,Canberra,62.040000000000006,62
2023-04-23,Brisbane,26.4,26
2023-04-24,Wollongong,15.84,16
2023-04-24,Sydney,19.8,20
2023-04-24,Perth,11.82089552238806,12
2023-04-24,Newcastle,21.12,21
2023-04-24,Melbourne,51.48,51
2023-04-24,Darwin,27.72,28
2023-04-24,Canberra,36.96,37
2023-04-24,Brisbane,26.4,26
2023-04-24,Adelaide,27.72,28
2023-04-24,Hobart,27.72,28
2023-04-24,Launceston,27.72,28
2023-04-25,Melbourne,56.760000000000005,57
2023-04-25,Wollongong,27.72,28
2023-04-25,Sydney,26.4,26
2023-04-25,Perth,12.313432835820896,12
2023-04-25,Newcastle,29.040000000000003,29
2023-04-25,Launceston,33.0,33
2023-04-25,Darwin,27.72,28
2023-04-25,Canberra,40.92,41
2023-04-25,Brisbane,31.68,32
2023-04-25,Adelaide,22.44,22
2023-04-25,Hobart,17.16,17
2023-04-26,Wollongong,25.08,25
2023-04-26,Sydney,25.08,25
2023-04-26,Perth,12.805970149253731,13
2023-04-26,Newcastle,31.68,32
2023-04-26,Melbourne,58.08,58
2023-04-26,Launceston,39.6,40
2023-04-26,Darwin,18.7,19
2023-04-26,Canberra,51.48,51
2023-04-26,Brisbane,22.44,22
2023-04-26,Adelaide,17.16,17
2023-04-26,Hobart,17.16,17
2023-04-27,Newcastle,23.76,24
2023-04-27,Wollongong,13.2,13
2023-04-27,Sydney,18.48,18
2023-04-27,Perth,12.313432835820896,12
2023-04-27,Melbourne,46.2,46
2023-04-27,Launceston,33.0,33
2023-04-27,Hobart,44.88,45
2023-04-27,Darwin,18.7,19
2023-04-27,Canberra,56.760000000000005,57
2023-04-27,Brisbane,21.12,21
2023-04-27,Adelaide,26.4,26
2023-04-28,Sydney,21.12,21
2023-04-28,Perth,9.850746268656716,10
2023-04-28,Newcastle,22.44,22
2023-04-28,Melbourne,33.0,33
2023-04-28,Launceston,17.16,17
2023-04-28,Wollongong,26.4,26
2023-04-28,Darwin,26.4,26
2023-04-28,Canberra,50.16,50
2023-04-28,Brisbane,23.76,24
2023-04-28,Adelaide,27.72,28
2023-04-28,Hobart,11.88,12
2023-04-29,Wollongong,19.8,20
2023-04-29,Sydney,33.0,33
2023-04-29,Perth,13.2,13
2023-04-29,Newcastle,30.360000000000003,30
2023-04-29,Melbourne,27.72,28
2023-04-29,Launceston,17.16,17
2023-04-29,Darwin,29.040000000000003,29
2023-04-29,Canberra,18.48,18
2023-04-29,Brisbane,31.68,32
2023-04-29,Adelaide,17.16,17
2023-04-29,Hobart,6.6000000000000005,7
2023-04-30,Melbourne,56.760000000000005,57
2023-04-30,Sydney,11.88,12
2023-04-30,Perth,15.84,16
2023-04-30,Newcastle,17.16,17
2023-04-30,Launceston,27.72,28
2023-04-30,Wollongong,13.2,13
2023-04-30,Darwin,23.76,24
2023-04-30,Adelaide,19.8,20
2023-04-30,Hobart,6.6000000000000005,7
2023-04-30,Canberra,39.6,40
2023-04-30,Brisbane,14.52,15
2023-05-01,Wollongong,15.84,16
2023-05-01,Sydney,17.16,17
2023-05-01,Perth,11.82089552238806,12
2023-05-01,Newcastle,19.8,20
2023-05-01,Melbourne,47.52,48
2023-05-01,Darwin,51.48,51
2023-05-01,Canberra,13.2,13
2023-05-01,Brisbane,17.16,17
2023-05-01,Adelaide,17.16,17
2023-05-01,Hobart,22.44,22
2023-05-01,Launceston,22.44,22
2023-05-02,Melbourne,25.08,25
2023-05-02,Wollongong,13.2,13
2023-05-02,Sydney,21.12,21
2023-05-02,Perth,10.56,11
2023-05-02,Newcastle,26.4,26
2023-05-02,Launceston,27.72,28
2023-05-02,Darwin,48.84,49
2023-05-02,Canberra,30.360000000000003,30
2023-05-02,Brisbane,21.12,21
2023-05-02,Adelaide,17.16,17
2023-05-02,Hobart,22.44,22
2023-05-03,Wollongong,18.48,18
2023-05-03,Sydney,17.16,17
2023-05-03,Perth,13.2,13
2023-05-03,Newcastle,23.76,24
2023-05-03,Melbourne,25.08,25
2023-05-03,Launceston,17.16,17
2023-05-03,Darwin,35.64,36
2023-05-03,Canberra,17.16,17
2023-05-03,Brisbane,23.76,24
2023-05-03,Adelaide,44.88,45
2023-05-03,Hobart,17.16,17
2023-05-04,Newcastle,26.4,26
2023-05-04,Wollongong,22.44,22
2023-05-04,Sydney,22.44,22
2023-05-04,Perth,23.76,24
2023-05-04,Melbourne,25.08,25
2023-05-04,Launceston,22.44,22
2023-05-04,Hobart,11.88,12
2023-05-04,Darwin,52.8,53
2023-05-04,Canberra,22.44,22
2023-05-04,Brisbane,42.24,42
2023-05-04,Adelaide,44.88,45
2023-05-05,Sydney,30.360000000000003,30
2023-05-05,Perth,11.82089552238806,12
2023-05-05,Newcastle,33.0,33
2023-05-05,Melbourne,25.08,25
2023-05-05,Launceston,17.16,17
2023-05-05,Wollongong,22.44,22
2023-05-05,Darwin,64.68,65
2023-05-05,Canberra,51.48,51
2023-05-05,Brisbane,39.6,40
2023-05-05,Adelaide,26.4,26
2023-05-05,Hobart,11.88,12
2023-05-06,Wollongong,35.64,36
2023-05-06,Sydney,33.0,33
2023-05-06,Perth,9.850746268656716,10
2023-05-06,Newcastle,40.92,41
2023-05-06,Melbourne,22.44,22
2023-05-06,Launceston,22.44,22
2023-05-06,Darwin,56.760000000000005,57
2023-05-06,Canberra,43.56,44
2023-05-06,Brisbane,38.28,38
