Date,Country,City,Pollutant,count,min,max,median,variance
21/6/2025,AU,Darwin,co,70,1.4,5.1,2.6,5.42
21/6/2025,AU,Darwin,no2,70,0.2,4.8,1.6,12.67
21/6/2025,AU,Darwin,o3,69,3.5,17.3,9.5,122.41
21/6/2025,AU,Darwin,pm10,72,8,63,17,1810.55
21/6/2025,AU,Darwin,pm2.5,72,19,128,58,6389.38
21/6/2025,AU,Darwin,so2,58,0.1,0.7,0.3,0.25
21/6/2025,AU,Hobart,pm10,72,2,11,5,47.93
21/6/2025,AU,Hobart,pm2.5,49,5,25,9,266.12
21/6/2025,AU,Launceston,pm10,167,3,73,10,847.51
21/6/2025,AU,Launceston,pm2.5,166,9,171,25,6522.66
21/6/2025,AU,Melbourne,co,69,1.7,6.7,2.8,31.37
21/6/2025,AU,Melbourne,no2,115,3.8,20.4,9.3,162.87
21/6/2025,AU,Melbourne,o3,85,0.8,16.8,11.2,251.77
21/6/2025,AU,Melbourne,pm10,120,4,29,14,202.52
21/6/2025,AU,Melbourne,pm2.5,165,8,88,39,2101.54
21/6/2025,AU,Melbourne,so2,94,0.2,1,0.6,0.64
21/6/2025,AU,Newcastle,co,24,2.5,18,4,238.38
21/6/2025,AU,Newcastle,no2,144,3.9,24.3,13.5,178.78
21/6/2025,AU,Newcastle,o3,89,0.1,13.3,1.2,147.2
21/6/2025,AU,Newcastle,pm10,144,9,84,23,1741.58
21/6/2025,AU,Newcastle,pm2.5,143,6,171,45,11385.4
21/6/2025,AU,Newcastle,so2,120,0.6,35.3,3.9,426.09
21/6/2025,AU,Perth,no2,20,1.2,13.4,2.3,196.7
21/6/2025,AU,Perth,o3,67,19,39,31,252.56
21/6/2025,AU,Perth,pm10,81,1,11,3,77.35
21/6/2025,AU,Perth,pm2.5,64,2,12,4,65.04
21/6/2025,AU,Perth,so2,4,2.9,5.8,5.8,21.02
21/6/2025,AU,Sydney,co,94,0.1,11.5,3.9,59.94
21/6/2025,AU,Sydney,no2,144,0.4,23.2,12.3,301.19
21/6/2025,AU,Sydney,o3,122,0.1,20.7,2,314.68
21/6/2025,AU,Sydney,pm10,144,4,43,19,520.55
21/6/2025,AU,Sydney,pm2.5,144,5,123,52,5331.51
21/6/2025,AU,Sydney,so2,72,0.1,7.1,1,22.91
21/6/2025,AU,Wollongong,co,18,0.5,7.6,2.1,51.53
21/6/2025,AU,Wollongong,no2,48,3.3,24.5,9.1,306.68
21/6/2025,AU,Wollongong,o3,45,0.1,20,0.7,400.29
21/6/2025,AU,Wollongong,pm10,46,1,91,14,2663.87
21/6/2025,AU,Wollongong,pm2.5,44,4,76,32,3273.4
21/6/2025,AU,Wollongong,so2,24,0.9,2.5,1.5,1.62
22/6/2025,AU,Adelaide,co,24,1,3.1,1.4,3.64
22/6/2025,AU,Adelaide,no2,59,0.5,9.2,1.4,29.35
22/6/2025,AU,Adelaide,o3,46,4.5,12.6,10.2,52.49
22/6/2025,AU,Adelaide,pm10,96,1,65,14,1991.37
22/6/2025,AU,Adelaide,pm2.5,59,2,49,13,1411.59
22/6/2025,AU,Adelaide,so2,2,0.6,0.6,0.6,0
22/6/2025,AU,Brisbane,co,23,3.8,5.1,4.3,1.12
22/6/2025,AU,Brisbane,no2,137,0.5,11.5,3.7,58.03
22/6/2025,AU,Brisbane,o3,71,0.9,13.5,7,139.6
22/6/2025,AU,Brisbane,pm10,216,1,15,7,57.09
22/6/2025,AU,Brisbane,pm2.5,210,1,36,14,427.32
22/6/2025,AU,Brisbane,so2,11,0.6,2.1,0.6,2.18
22/6/2025,AU,Canberra,co,46,1.1,15.8,8.7,199.94
22/6/2025,AU,Canberra,no2,47,0.5,9.2,3.7,53.85
22/6/2025,AU,Canberra,o3,46,0.5,10.6,2.9,101.71
22/6/2025,AU,Darwin,co,69,1.4,4.5,2.6,6.07
22/6/2025,AU,Darwin,no2,69,0.2,7.1,1.5,14.26
22/6/2025,AU,Darwin,o3,69,3.4,17.2,9.8,127.8
22/6/2025,AU,Darwin,pm10,72,8,45,16,730.14
22/6/2025,AU,Darwin,pm2.5,72,27,121,53,4964.16
22/6/2025,AU,Darwin,so2,57,0.1,0.8,0.3,0.36
22/6/2025,AU,Hobart,pm10,72,2,31,6,461.68
22/6/2025,AU,Hobart,pm2.5,62,5,85,17,4606.52
22/6/2025,AU,Launceston,pm10,165,3,98,13,1710.48
22/6/2025,AU,Launceston,pm2.5,164,9,198,46,11837
22/6/2025,AU,Melbourne,co,69,1.6,10,3.6,104.89
22/6/2025,AU,Melbourne,no2,115,2.8,19.5,7.5,213.21
22/6/2025,AU,Melbourne,o3,97,0.8,21.6,13.6,412.44
22/6/2025,AU,Melbourne,pm10,120,4,47,12,698.39
22/6/2025,AU,Melbourne,pm2.5,161,1,103,33,4690.03
22/6/2025,AU,Melbourne,so2,112,0.2,1,0.5,0.45
22/6/2025,AU,Newcastle,co,23,1.9,13.5,3.5,152.54
22/6/2025,AU,Newcastle,no2,137,2.6,21.4,11.8,209.72
22/6/2025,AU,Newcastle,o3,89,0.1,16.7,1.2,219.92
22/6/2025,AU,Newcastle,pm10,144,3,52,21,946.54
22/6/2025,AU,Newcastle,pm2.5,142,5,118,46,7260.61
22/6/2025,AU,Newcastle,so2,114,0.1,34,1.9,204.09
22/6/2025,AU,Perth,no2,8,1.2,6.7,1.2,48.18
22/6/2025,AU,Perth,o3,68,13,38,32,373.25
22/6/2025,AU,Perth,pm10,89,1,13,4,55.39
22/6/2025,AU,Perth,pm2.5,63,2,9,4,30.23
22/6/2025,AU,Perth,so2,6,2.9,5.8,5.8,14.02
22/6/2025,AU,Sydney,co,89,0.1,11.9,4.5,82.07
22/6/2025,AU,Sydney,no2,136,0.1,25.4,8.9,436.24
22/6/2025,AU,Sydney,o3,128,0.1,20.8,1.3,335.66
22/6/2025,AU,Sydney,pm10,142,3,42,18,855.99
22/6/2025,AU,Sydney,pm2.5,142,6,116,53,8427.28
22/6/2025,AU,Sydney,so2,90,0.2,5.9,1,11.56
22/6/2025,AU,Wollongong,co,17,0.2,5.3,2.4,27.98
22/6/2025,AU,Wollongong,no2,46,2.1,24.4,8.9,336.45
22/6/2025,AU,Wollongong,o3,45,0.4,24.9,0.9,562.28
22/6/2025,AU,Wollongong,pm10,46,3,35,14,412.29
22/6/2025,AU,Wollongong,pm2.5,43,7,63,35,2573.48
22/6/2025,AU,Wollongong,so2,18,0.1,2.4,1,3.3
23/6/2025,AU,Adelaide,co,24,1.3,1.9,1.5,0.42
23/6/2025,AU,Adelaide,no2,69,0.5,8.3,1.9,40.16
23/6/2025,AU,Adelaide,o3,47,5.3,14.3,10.6,57.85
23/6/2025,AU,Adelaide,pm10,95,5,52,15,1071.97
23/6/2025,AU,Adelaide,pm2.5,69,2,44,13,809.3
23/6/2025,AU,Adelaide,so2,2,0.6,0.6,0.6,0
23/6/2025,AU,Brisbane,co,24,4,7.6,4.7,11.53
23/6/2025,AU,Brisbane,no2,139,0.5,17,6.4,138.27
23/6/2025,AU,Brisbane,o3,59,0.5,11.4,3.3,112.39
23/6/2025,AU,Brisbane,pm10,216,1,28,10,163.26
23/6/2025,AU,Brisbane,pm2.5,213,1,38,18,598.83
23/6/2025,AU,Brisbane,so2,19,0.6,1.6,1.1,1.13
23/6/2025,AU,Canberra,co,41,2.1,17.2,8.9,222.18
23/6/2025,AU,Canberra,no2,42,0.5,7.4,4.6,30.08
23/6/2025,AU,Canberra,o3,28,0.5,8.2,1.3,34.4
23/6/2025,AU,Darwin,co,45,1.2,4,2.6,4.81
23/6/2025,AU,Darwin,no2,43,0.5,6.7,1.7,25.1
23/6/2025,AU,Darwin,o3,45,1.3,17.3,8.7,166.65
23/6/2025,AU,Darwin,pm10,48,12,53,18,748.44
23/6/2025,AU,Darwin,pm2.5,48,40,81,55,867.02
23/6/2025,AU,Darwin,so2,33,0.1,0.7,0.3,0.35
23/6/2025,AU,Hobart,pm10,69,2,18,6,119.97
23/6/2025,AU,Hobart,pm2.5,65,5,53,13,1474.59
23/6/2025,AU,Launceston,pm10,161,4,62,10,1211.28
23/6/2025,AU,Launceston,pm2.5,141,5,160,25,12737.1
23/6/2025,AU,Melbourne,co,45,1.3,1.7,1.4,0.16
23/6/2025,AU,Melbourne,no2,112,1.9,10.2,3.8,36.46
23/6/2025,AU,Melbourne,o3,115,11.2,23.3,16.8,78.81
23/6/2025,AU,Melbourne,pm10,114,3,51,11,585.59
23/6/2025,AU,Melbourne,pm2.5,142,1,55,15,1222.67
23/6/2025,AU,Melbourne,so2,83,0.3,1.5,1,1.06
23/6/2025,AU,Newcastle,co,24,2.5,5.6,3.8,7.58
23/6/2025,AU,Newcastle,no2,140,0.2,23.1,11.1,269.08
23/6/2025,AU,Newcastle,o3,88,0.1,18.9,2.9,375.44
23/6/2025,AU,Newcastle,pm10,143,4,41,15,715.21
23/6/2025,AU,Newcastle,pm2.5,138,1,71,24,2990.08
23/6/2025,AU,Newcastle,so2,117,0.1,33.3,2.8,245.74
23/6/2025,AU,Perth,no2,41,1.2,22.3,6.7,445.81
23/6/2025,AU,Perth,o3,67,1,39,24,1087.68
23/6/2025,AU,Perth,pm10,89,1,13,6,64.76
23/6/2025,AU,Perth,pm2.5,79,2,11,6,42.67
23/6/2025,AU,Perth,so2,10,2.9,5.8,5.8,19.62
23/6/2025,AU,Sydney,co,72,0.2,11.6,4.2,58.3
23/6/2025,AU,Sydney,no2,140,0.4,26.7,10.3,444.24
23/6/2025,AU,Sydney,o3,133,0.1,22.1,7.1,489.68
23/6/2025,AU,Sydney,pm10,144,3,48,15,841.44
23/6/2025,AU,Sydney,pm2.5,141,1,106,42,9998.05
23/6/2025,AU,Sydney,so2,96,0.6,7.9,1.7,30
23/6/2025,AU,Wollongong,co,16,0.2,4.4,1.4,20.78
23/6/2025,AU,Wollongong,no2,48,2.1,26.5,10.9,424.33
23/6/2025,AU,Wollongong,o3,48,0.3,22.1,4.3,412.1
23/6/2025,AU,Wollongong,pm10,48,6,101,14,2710.81
23/6/2025,AU,Wollongong,pm2.5,43,3,56,27,1974.08
23/6/2025,AU,Wollongong,so2,23,0.1,3,1,4.98
24/6/2025,AU,Adelaide,co,23,1.2,2.1,1.7,0.47
24/6/2025,AU,Adelaide,no2,40,0.5,8.3,1.9,64.79
24/6/2025,AU,Adelaide,o3,37,10.6,14.3,13.5,10.41
24/6/2025,AU,Adelaide,pm10,96,2,38,19,491.14
24/6/2025,AU,Adelaide,pm2.5,69,2,55,25,1323.27
24/6/2025,AU,Brisbane,co,23,3.1,5.7,4.7,6.62
24/6/2025,AU,Brisbane,no2,124,1.4,15.1,6.9,66.54
24/6/2025,AU,Brisbane,o3,52,0.5,11,5.7,118.97
24/6/2025,AU,Brisbane,pm10,215,1,39,13,220.68
24/6/2025,AU,Brisbane,pm2.5,213,2,54,21,1068.93
24/6/2025,AU,Brisbane,so2,26,0.6,11.2,1.1,71.73
24/6/2025,AU,Canberra,co,30,0.1,10.7,4.9,85.58
24/6/2025,AU,Canberra,no2,7,0.5,4.6,1,22.61
24/6/2025,AU,Canberra,o3,68,4.5,13.5,10.2,48.22
24/6/2025,AU,Darwin,co,45,1,3.1,2.1,3.87
24/6/2025,AU,Darwin,no2,31,0.3,5.7,1.6,14.14
24/6/2025,AU,Darwin,o3,45,5.7,17.9,10.7,83.07
24/6/2025,AU,Darwin,pm10,45,6,57,16,1137.25
24/6/2025,AU,Darwin,pm2.5,45,15,58,38,1145.64
24/6/2025,AU,Darwin,so2,33,0.1,0.5,0.3,0.11
24/6/2025,AU,Hobart,pm10,68,1,26,6,349.29
24/6/2025,AU,Hobart,pm2.5,52,5,68,13,2505.2
24/6/2025,AU,Launceston,pm10,168,1,54,9,375.72
24/6/2025,AU,Launceston,pm2.5,148,5,154,13,2676.92
24/6/2025,AU,Melbourne,co,60,1.2,1.5,1.3,0.1
24/6/2025,AU,Melbourne,no2,113,1,14.9,4.7,80.88
24/6/2025,AU,Melbourne,o3,115,10.4,22.4,20,82.69
24/6/2025,AU,Melbourne,pm10,120,2,63,23,2926.66
24/6/2025,AU,Melbourne,pm2.5,151,1,53,16,1202.18
24/6/2025,AU,Melbourne,so2,107,0.2,1.5,0.5,0.61
24/6/2025,AU,Newcastle,co,24,2,4.7,3,5.68
24/6/2025,AU,Newcastle,no2,141,0.8,21.3,9,251.85
24/6/2025,AU,Newcastle,o3,95,0.1,21.1,10,405.11
24/6/2025,AU,Newcastle,pm10,136,1,48,9,803.66
24/6/2025,AU,Newcastle,pm2.5,122,1,58,18,1506.02
24/6/2025,AU,Newcastle,so2,114,0.1,14.9,4.4,91.06
24/6/2025,AU,Perth,no2,61,1.2,24.5,7.8,439.29
24/6/2025,AU,Perth,o3,63,1,33,11,1253
24/6/2025,AU,Perth,pm10,92,2,33,7,253.53
24/6/2025,AU,Perth,pm2.5,91,2,37,9,607.9
24/6/2025,AU,Perth,so2,13,2.9,8.6,5.8,28.73
24/6/2025,AU,Sydney,co,48,0.5,4.1,2.4,5.79
24/6/2025,AU,Sydney,no2,119,0.1,20,4.8,162.35
24/6/2025,AU,Sydney,o3,140,0.1,22,15.9,203.37
24/6/2025,AU,Sydney,pm10,135,1,17,6,126.58
24/6/2025,AU,Sydney,pm2.5,115,1,27,11,331.85
24/6/2025,AU,Sydney,so2,93,0.7,5.6,1.9,11.86
24/6/2025,AU,Wollongong,co,2,1,1.7,1,2.45
24/6/2025,AU,Wollongong,no2,46,1.7,19.4,7.4,184.85
24/6/2025,AU,Wollongong,o3,46,0.3,22.9,7.6,443
24/6/2025,AU,Wollongong,pm10,41,1,22,8,197.52
24/6/2025,AU,Wollongong,pm2.5,36,2,39,13,975.43
24/6/2025,AU,Wollongong,so2,23,0.6,1.3,1,0.56
25/6/2025,AU,Adelaide,co,24,1.1,2.7,1.5,1.32
25/6/2025,AU,Adelaide,no2,49,0.5,10.1,1.4,77.85
25/6/2025,AU,Adelaide,o3,39,9.4,13,12.6,5.32
25/6/2025,AU,Adelaide,pm10,96,10,56,22,591.52
25/6/2025,AU,Adelaide,pm2.5,71,9,52,30,849.26
25/6/2025,AU,Adelaide,so2,3,0.6,0.6,0.6,0
25/6/2025,AU,Brisbane,co,24,3.7,5.9,4.8,1.81
25/6/2025,AU,Brisbane,no2,129,0.5,10.6,3.7,59.95
25/6/2025,AU,Brisbane,o3,64,0.5,12.6,9.8,153.52
25/6/2025,AU,Brisbane,pm10,216,4,59,13,822.97
25/6/2025,AU,Brisbane,pm2.5,211,1,35,14,324.35
25/6/2025,AU,Brisbane,so2,27,0.6,3.6,0.6,3.53
25/6/2025,AU,Canberra,co,24,0.2,7.4,5.4,50.33
25/6/2025,AU,Canberra,no2,17,0.5,8.7,2.3,87.13
25/6/2025,AU,Canberra,o3,67,1.3,13,10.2,58.43
25/6/2025,AU,Darwin,co,69,1.1,5,2.6,8.15
25/6/2025,AU,Darwin,no2,52,0.2,8.6,1.5,40.24
25/6/2025,AU,Darwin,o3,72,2.2,15.1,8.8,111.68
25/6/2025,AU,Darwin,pm10,72,5,110,21,3693.47
25/6/2025,AU,Darwin,pm2.5,72,6,116,47,7717.56
25/6/2025,AU,Darwin,so2,61,0.1,5,0.3,29.46
25/6/2025,AU,Hobart,pm10,64,1,14,4,81.07
25/6/2025,AU,Hobart,pm2.5,58,5,50,5,815.17
25/6/2025,AU,Launceston,pm10,163,1,56,4,977.02
25/6/2025,AU,Launceston,pm2.5,142,5,155,9,9684.33
25/6/2025,AU,Melbourne,co,69,0.9,2.4,1.3,1.53
25/6/2025,AU,Melbourne,no2,115,1,19.5,8.4,211.9
25/6/2025,AU,Melbourne,o3,115,6.4,25.6,17.6,182.32
25/6/2025,AU,Melbourne,pm10,120,2,25,11,192.8
25/6/2025,AU,Melbourne,pm2.5,141,1,75,13,1319.02
25/6/2025,AU,Melbourne,so2,9,0.2,0.8,0.2,0.9
25/6/2025,AU,Newcastle,co,22,0.9,1.8,1,0.45
25/6/2025,AU,Newcastle,no2,115,0.1,18.9,3.6,132.52
25/6/2025,AU,Newcastle,o3,87,7.2,24.9,18.1,196.78
25/6/2025,AU,Newcastle,pm10,130,1,74,18,1607.01
25/6/2025,AU,Newcastle,pm2.5,125,1,43,13,786.84
25/6/2025,AU,Newcastle,so2,77,0.1,11.9,2.1,81.01
25/6/2025,AU,Perth,co,4,1,1,1,0
25/6/2025,AU,Perth,no2,54,1.2,24.5,7.8,430.7
25/6/2025,AU,Perth,o3,62,1,33,9,1296.71
25/6/2025,AU,Perth,pm10,91,2,25,8,251.33
25/6/2025,AU,Perth,pm2.5,89,2,45,14,1157.22
25/6/2025,AU,Perth,so2,13,2.9,11.5,5.8,48.66
25/6/2025,AU,Sydney,co,68,0.3,2.8,1.2,3.99
25/6/2025,AU,Sydney,no2,106,0.1,12.4,3.1,63.78
25/6/2025,AU,Sydney,o3,136,10.2,24.3,20.6,76.7
25/6/2025,AU,Sydney,pm10,140,1,20,10,213.42
25/6/2025,AU,Sydney,pm2.5,124,1,29,9,405.09
25/6/2025,AU,Sydney,so2,63,0.1,2.6,0.5,2.39
25/6/2025,AU,Wollongong,co,22,0.8,1.3,1,0.13
25/6/2025,AU,Wollongong,no2,46,0.3,3,1.9,6.53
25/6/2025,AU,Wollongong,o3,46,8.5,24.8,12.7,420.79
25/6/2025,AU,Wollongong,pm10,48,2,171,13,12865.5
25/6/2025,AU,Wollongong,pm2.5,40,1,32,11,864.56
25/6/2025,AU,Wollongong,so2,3,0.1,0.7,0.3,0.93
26/6/2025,AU,Adelaide,co,24,1.6,4.8,2.3,7.21
26/6/2025,AU,Adelaide,no2,70,0.5,15.1,5.5,158.4
26/6/2025,AU,Adelaide,o3,48,0.5,13,7.8,182.15
26/6/2025,AU,Adelaide,pm10,96,4,40,15,407.26
26/6/2025,AU,Adelaide,pm2.5,71,5,65,25,1733.92
26/6/2025,AU,Brisbane,co,23,4.7,9.1,6.2,13.2
26/6/2025,AU,Brisbane,no2,141,0.5,19.7,6,243.12
26/6/2025,AU,Brisbane,o3,69,0.5,13.9,6.1,207.72
26/6/2025,AU,Brisbane,pm10,216,2,48,11,421.25
26/6/2025,AU,Brisbane,pm2.5,214,3,56,15,844.86
26/6/2025,AU,Brisbane,so2,13,0.6,1.1,0.6,0.35
26/6/2025,AU,Canberra,co,42,0.3,9,2.6,97.37
26/6/2025,AU,Canberra,no2,34,0.5,9.6,4.6,67.76
26/6/2025,AU,Canberra,o3,60,0.5,13.5,4.5,175.66
26/6/2025,AU,Darwin,co,71,0.9,8,1.9,15.06
26/6/2025,AU,Darwin,no2,50,0.2,7.4,1.2,26.65
26/6/2025,AU,Darwin,o3,69,6.4,17.9,9.7,96.56
26/6/2025,AU,Darwin,pm10,72,10,198,20,11323.8
26/6/2025,AU,Darwin,pm2.5,72,13,152,46,4641.21
26/6/2025,AU,Darwin,so2,69,0.1,5,0.4,22.65
26/6/2025,AU,Hobart,pm10,72,1,18,5,108.7
26/6/2025,AU,Hobart,pm2.5,59,5,61,9,1115.62
26/6/2025,AU,Launceston,pm10,167,2,107,13,3453.62
26/6/2025,AU,Launceston,pm2.5,159,5,215,50,23665.9
26/6/2025,AU,Melbourne,co,69,1,8,2.4,47.1
26/6/2025,AU,Melbourne,no2,115,6.5,29.7,15.8,536.25
26/6/2025,AU,Melbourne,o3,92,0.8,20,9.6,374.75
26/6/2025,AU,Melbourne,pm10,120,9,51,17,671.25
26/6/2025,AU,Melbourne,pm2.5,163,1,73,23,2492.81
26/6/2025,AU,Melbourne,so2,32,0.2,2.9,0.5,4.88
26/6/2025,AU,Newcastle,co,24,1.2,3.9,1.9,3.64
26/6/2025,AU,Newcastle,no2,139,0.1,25,9,399.32
26/6/2025,AU,Newcastle,o3,96,0.6,23.8,14.9,415.35
26/6/2025,AU,Newcastle,pm10,142,3,28,13,352.74
26/6/2025,AU,Newcastle,pm2.5,126,2,64,19,2330.21
26/6/2025,AU,Newcastle,so2,81,0.2,20.3,1.8,207.44
26/6/2025,AU,Perth,co,3,1,1,1,0
26/6/2025,AU,Perth,no2,60,1.2,25.6,11.2,521.67
26/6/2025,AU,Perth,o3,60,1,33,9,1275.07
26/6/2025,AU,Perth,pm10,92,2,39,8,331.01
26/6/2025,AU,Perth,pm2.5,90,2,40,12,981.9
26/6/2025,AU,Perth,so2,16,2.9,8.6,5.8,28.92
26/6/2025,AU,Sydney,co,70,0.1,7.6,1.9,28.48
26/6/2025,AU,Sydney,no2,125,0.7,25.7,8.1,510.47
26/6/2025,AU,Sydney,o3,130,0.3,24.7,15,533.34
26/6/2025,AU,Sydney,pm10,130,2,27,11,251.21
26/6/2025,AU,Sydney,pm2.5,118,1,52,14,988.87
26/6/2025,AU,Sydney,so2,24,0.1,8.6,0.1,67.83
26/6/2025,AU,Wollongong,co,24,1,4.1,1.4,8.77
26/6/2025,AU,Wollongong,no2,48,0.3,22.6,3.3,318.89
26/6/2025,AU,Wollongong,o3,48,0.4,24.5,9.3,646.16
26/6/2025,AU,Wollongong,pm10,47,3,51,13,711.66
26/6/2025,AU,Wollongong,pm2.5,47,1,47,15,1271.63
27/6/2025,AU,Adelaide,co,24,1.9,6.1,2.6,12.19
27/6/2025,AU,Adelaide,no2,72,1,15.1,7.8,145.42
27/6/2025,AU,Adelaide,o3,41,0.5,12.6,3.7,165.69
27/6/2025,AU,Adelaide,pm10,96,1,57,15,1297.6
27/6/2025,AU,Adelaide,pm2.5,72,9,80,35,2992.39
27/6/2025,AU,Adelaide,so2,5,0.6,0.6,0.6,0
27/6/2025,AU,Brisbane,co,21,5.1,8.5,5.9,7.3
27/6/2025,AU,Brisbane,no2,129,1,15.6,7.8,117.26
27/6/2025,AU,Brisbane,o3,62,0.5,12.6,4.9,120.83
27/6/2025,AU,Brisbane,pm10,207,5,51,11,487.86
27/6/2025,AU,Brisbane,pm2.5,207,3,59,20,800.21
27/6/2025,AU,Brisbane,so2,10,0.6,2.6,0.6,3.92
27/6/2025,AU,Canberra,co,46,0.3,9.1,4.9,66.83
27/6/2025,AU,Canberra,no2,40,0.5,9.6,4.2,63.91
27/6/2025,AU,Canberra,o3,45,0.5,13,1.7,196.13
27/6/2025,AU,Darwin,co,48,0.8,5.1,2,8.3
27/6/2025,AU,Darwin,no2,36,0.2,5.2,1.2,19.09
27/6/2025,AU,Darwin,o3,50,4.9,17.3,9.7,108.49
27/6/2025,AU,Darwin,pm10,51,7,146,19,8748.07
27/6/2025,AU,Darwin,pm2.5,51,8,115,38,7270.55
27/6/2025,AU,Darwin,so2,48,0.1,1.2,0.4,0.7
27/6/2025,AU,Hobart,pm10,70,1,15,3,104.03
27/6/2025,AU,Hobart,pm2.5,62,5,57,9,1144.21
27/6/2025,AU,Launceston,pm10,166,2,105,15,4544.76
27/6/2025,AU,Launceston,pm2.5,163,5,213,50,26409.4
27/6/2025,AU,Melbourne,co,69,1.7,7.5,4.8,32.57
27/6/2025,AU,Melbourne,no2,115,6.5,25.1,17.6,353.39
27/6/2025,AU,Melbourne,o3,61,0.8,15.2,6.4,231.64
27/6/2025,AU,Melbourne,pm10,120,7,49,19,614.55
27/6/2025,AU,Melbourne,pm2.5,164,2,80,36,3260.91
27/6/2025,AU,Melbourne,so2,66,0.2,1.5,0.9,1.57
27/6/2025,AU,Newcastle,co,24,1.4,4.1,2.4,5.71
27/6/2025,AU,Newcastle,no2,143,3,27.7,11.1,253.63
27/6/2025,AU,Newcastle,o3,95,0.1,18.7,11.1,264
27/6/2025,AU,Newcastle,pm10,143,4,38,12,291.14
27/6/2025,AU,Newcastle,pm2.5,137,1,53,17,1252.23
27/6/2025,AU,Newcastle,so2,106,0.1,16.5,3.9,151.2
27/6/2025,AU,Perth,co,6,1,1,1,0
27/6/2025,AU,Perth,no2,60,1.2,23.4,7.8,492.37
27/6/2025,AU,Perth,o3,59,1,34,13,1033.13
27/6/2025,AU,Perth,pm10,91,1,22,7,251.13
27/6/2025,AU,Perth,pm2.5,89,2,43,12,1130.22
27/6/2025,AU,Perth,so2,16,2.9,8.6,5.8,28.92
27/6/2025,AU,Sydney,co,91,0.1,5.3,1.7,15.67
27/6/2025,AU,Sydney,no2,144,1,24.4,10.7,356.27
27/6/2025,AU,Sydney,o3,144,0.2,24.8,9.4,545.97
27/6/2025,AU,Sydney,pm10,144,6,27,11,74.56
27/6/2025,AU,Sydney,pm2.5,132,1,50,15,582.56
27/6/2025,AU,Sydney,so2,44,0.1,8.6,6.1,129.24
27/6/2025,AU,Wollongong,co,24,0.8,6.3,1.7,22.18
27/6/2025,AU,Wollongong,no2,48,0.9,19.5,6.6,173.17
27/6/2025,AU,Wollongong,o3,48,0.6,22.9,12.5,480
27/6/2025,AU,Wollongong,pm10,48,1,42,10,792.75
27/6/2025,AU,Wollongong,pm2.5,43,2,47,18,1356.64
27/6/2025,AU,Wollongong,so2,6,1,5.9,3.8,38.44
28/6/2025,AU,Adelaide,co,24,1.9,6.8,2.8,16.9
28/6/2025,AU,Adelaide,no2,72,1,12.4,4.6,91.91
28/6/2025,AU,Adelaide,o3,48,0.5,11,4.9,94.1
28/6/2025,AU,Adelaide,pm10,94,2,50,10,1095.66
28/6/2025,AU,Adelaide,pm2.5,72,5,89,32,5018.52
28/6/2025,AU,Brisbane,co,24,4.6,5.9,4.8,1.44
28/6/2025,AU,Brisbane,no2,139,0.5,11.5,4.2,59.8
28/6/2025,AU,Brisbane,o3,72,1.7,13.9,7.4,133.93
28/6/2025,AU,Brisbane,pm10,216,2,26,9,124.6
28/6/2025,AU,Brisbane,pm2.5,213,2,53,18,954.51
28/6/2025,AU,Brisbane,so2,11,0.6,1.1,0.6,0.41
28/6/2025,AU,Canberra,co,45,0.9,9.4,4.8,57.96
28/6/2025,AU,Canberra,no2,43,0.5,9.2,2.8,51.22
28/6/2025,AU,Canberra,o3,45,0.5,11,2.5,112.51
28/6/2025,AU,Darwin,co,45,1,9.8,3.1,37.97
28/6/2025,AU,Darwin,no2,34,0.4,12.6,2.1,75.7
28/6/2025,AU,Darwin,o3,45,6.9,24.9,14.8,285.56
28/6/2025,AU,Darwin,pm10,37,8,111,23,4850.99
28/6/2025,AU,Darwin,pm2.5,37,19,217,58,19885.8
28/6/2025,AU,Darwin,so2,45,0.1,2.5,0.5,2.39
28/6/2025,AU,Hobart,pm10,69,1,20,4,183.73
28/6/2025,AU,Hobart,pm2.5,60,5,61,13,1923.94
28/6/2025,AU,Launceston,pm10,168,1,95,12,2654.45
28/6/2025,AU,Launceston,pm2.5,168,5,196,50,17307.2
28/6/2025,AU,Melbourne,co,69,1.8,7.3,3.7,27.36
28/6/2025,AU,Melbourne,no2,112,4.7,24.1,12.1,251.77
28/6/2025,AU,Melbourne,o3,71,0.8,21.6,6.4,440.57
28/6/2025,AU,Melbourne,pm10,118,6,43,17,330.04
28/6/2025,AU,Melbourne,pm2.5,167,5,87,42,2401.84
28/6/2025,AU,Melbourne,so2,64,0.2,1.5,0.5,1.42
28/6/2025,AU,Newcastle,co,23,1.7,5.8,2.2,12.11
28/6/2025,AU,Newcastle,no2,134,0.9,21,8.6,174.63
28/6/2025,AU,Newcastle,o3,87,0.3,23.7,8.3,370.08
28/6/2025,AU,Newcastle,pm10,141,1,23,10,140.85
28/6/2025,AU,Newcastle,pm2.5,129,1,62,14,1635.51
28/6/2025,AU,Newcastle,so2,109,0.5,30.1,2.6,157.07
28/6/2025,AU,Perth,no2,50,1.2,20,5.6,408.18
28/6/2025,AU,Perth,o3,69,2,32,15,870.62
28/6/2025,AU,Perth,pm10,92,1,24,5,297.83
28/6/2025,AU,Perth,pm2.5,88,2,49,10,1420.89
28/6/2025,AU,Perth,so2,13,2.9,8.6,5.8,25.33
28/6/2025,AU,Sydney,co,90,0.3,8.5,2.9,33.07
28/6/2025,AU,Sydney,no2,136,0.8,24.6,11.1,360.58
